CellID,GridLat,GridLng,DistrictID,TimeWindow,CrimeCount,TrendDirection
1864,17.43,76.94,17,2026-05,1,stable
1865,12.92,74.99,11,2024-12,1,stable
1866,16.16,77.47,23,2024-05,1,stable
1867,16.07,75.69,1,2025-11,1,stable
1868,12.86,77.63,5,2024-01,1,stable
1869,14.57,75.84,12,2025-08,1,stable
1870,14.57,75.84,12,2026-04,1,stable
1871,14.57,75.84,12,2026-05,1,stable
1872,15.21,76.92,2,2025-10,1,stable
1873,15.21,76.92,2,2026-02,1,stable
1874,14.15,76.4,10,2024-09,1,stable
1875,14.39,76.01,12,2026-03,1,stable
1876,12.19,76.73,22,2024-11,1,stable
1877,16.86,77.19,30,2026-03,1,stable
1878,14.86,74.78,28,2024-12,1,stable
1879,13.02,77.5,5,2025-04,1,stable
1880,12.92,77.51,5,2026-04,1,stable
1881,12.79,77.24,24,2025-12,1,stable
1882,15.53,75.65,14,2025-01,1,stable
1883,12.99,77.68,5,2024-10,1,stable
1884,13.07,77.48,5,2024-11,1,stable
1885,13.07,77.48,5,2025-05,1,stable
1886,16.29,75.68,1,2025-04,1,stable
1887,17.92,77.56,6,2025-08,1,stable
1888,12.81,77.28,24,2025-02,1,stable
1889,16.72,77.08,30,2025-06,1,stable
1890,14.86,74.6,28,2024-03,1,stable
1891,15.77,74.43,3,2024-03,1,stable
1892,14.31,76.43,10,2025-02,1,stable
1893,12.98,74.86,11,2025-10,1,stable
1894,13.89,75.61,25,2026-06,1,stable
1895,15.74,74.46,3,2025-01,1,stable
1896,13.38,77.0,26,2026-04,1,stable
1897,12.79,74.78,11,2025-05,1,stable
1898,12.88,77.5,5,2024-08,1,stable
1899,13.35,77.08,26,2024-12,1,stable
1900,14.36,75.95,12,2024-10,1,stable
1901,13.38,77.63,8,2026-02,1,stable
1902,13.84,75.54,25,2025-07,1,stable
1903,14.03,75.66,25,2025-04,1,stable
1904,13.88,75.68,25,2024-10,1,stable
1905,13.31,77.65,8,2025-10,1,stable
1906,15.56,74.98,13,2024-10,1,stable
1907,13.47,77.77,8,2026-05,1,stable
1908,15.02,76.95,2,2025-12,1,stable
1909,12.48,76.83,21,2026-03,1,stable
1910,17.43,76.85,17,2025-12,1,stable
1911,15.77,74.53,3,2024-11,1,stable
1912,14.87,74.69,28,2024-01,1,stable
1913,14.87,74.69,28,2024-05,1,stable
1914,14.4,75.81,12,2025-03,1,stable
1915,15.35,75.08,13,2026-05,1,stable
1916,17.28,76.89,17,2024-01,1,stable
1917,12.89,77.57,5,2026-02,1,stable
1918,16.24,77.38,23,2025-05,1,stable
1919,13.17,78.03,19,2024-09,1,stable
1920,13.41,74.64,27,2026-05,1,stable
1921,14.28,76.52,10,2024-11,1,stable
1922,13.02,77.57,5,2026-01,1,stable
1923,15.56,74.92,13,2025-10,1,stable
1924,12.56,76.87,21,2024-11,1,stable
1925,12.95,77.48,5,2024-01,1,stable
1926,11.97,76.83,7,2025-11,1,stable
1927,15.36,75.11,13,2024-06,1,stable
1928,15.11,76.81,2,2024-03,1,stable
1929,15.23,76.95,2,2025-09,1,stable
1930,17.88,77.55,6,2025-06,1,stable
1931,15.09,76.92,2,2024-06,1,stable
1932,13.13,78.02,19,2024-01,1,stable
1933,13.23,77.37,4,2025-08,1,stable
1934,13.35,74.68,27,2025-05,1,stable
1935,15.29,76.2,20,2024-09,1,stable
1936,16.19,75.71,1,2025-01,1,stable
1937,11.96,77.06,7,2024-11,1,stable
1938,12.86,74.78,11,2026-03,1,stable
1939,16.15,77.45,23,2024-12,1,stable
1940,12.73,77.16,24,2025-05,1,stable
1941,12.37,76.53,22,2026-01,1,stable
1942,12.87,77.51,5,2025-06,1,stable
1943,15.54,74.92,13,2026-03,1,stable
1944,13.92,75.64,25,2025-01,1,stable
1945,12.99,76.05,15,2026-07,1,stable
1946,14.89,74.69,28,2024-05,1,stable
1947,16.89,77.14,30,2025-10,1,stable
1948,12.87,74.83,11,2025-08,1,stable
1949,13.02,77.66,5,2025-05,1,stable
1950,15.8,74.41,3,2025-04,1,stable
1951,13.41,77.03,26,2026-06,1,stable
1952,16.77,77.24,30,2024-10,1,stable
1953,13.06,76.14,15,2025-05,1,stable
1954,13.06,76.14,15,2026-04,1,stable
1955,17.94,77.44,6,2024-03,1,stable
1956,13.35,77.81,8,2025-02,1,stable
1957,18.01,77.59,6,2024-05,1,stable
1958,12.58,76.98,21,2026-07,1,stable
1959,15.95,74.55,3,2026-05,1,stable
1960,12.96,77.59,5,2024-05,1,stable
1961,12.96,77.59,5,2025-10,1,stable
1962,12.96,77.59,5,2026-04,1,stable
1963,12.73,77.34,24,2026-02,1,stable
1964,16.91,75.73,29,2024-11,1,stable
1965,12.37,76.69,22,2024-08,1,stable
1966,13.12,78.03,19,2024-11,1,stable
1967,13.3,76.98,26,2025-12,1,stable
1968,13.23,77.51,4,2024-10,1,stable
1969,15.35,75.56,14,2025-08,1,stable
1970,16.1,77.25,23,2025-10,1,stable
1971,15.3,76.54,31,2024-09,1,stable
1972,15.55,75.63,14,2025-03,1,stable
1973,13.37,74.73,27,2026-02,1,stable
1974,14.85,75.28,16,2025-02,1,stable
1975,17.33,76.75,17,2025-03,1,stable
1976,15.51,74.91,13,2026-07,1,stable
1977,15.38,76.07,20,2025-10,1,stable
1978,13.02,76.19,15,2026-04,1,stable
1979,15.48,75.62,14,2025-07,1,stable
1980,12.85,77.51,5,2024-06,1,stable
1981,16.26,75.62,1,2026-04,1,stable
1982,17.81,77.45,6,2024-07,1,stable
1983,16.88,75.76,29,2025-12,1,stable
1984,15.9,74.54,3,2024-04,1,stable
1985,15.89,74.59,3,2026-05,1,stable
1986,15.15,76.39,31,2024-04,1,stable
1987,14.15,76.32,10,2026-03,1,stable
1988,16.9,75.83,29,2024-12,1,stable
1989,12.92,74.97,11,2025-10,1,stable
1990,12.29,76.6,22,2025-08,1,stable
1991,13.26,77.5,4,2024-08,1,stable
1992,12.77,77.39,24,2026-02,1,stable
1993,13.2,78.02,19,2024-05,1,stable
1994,15.25,76.92,2,2025-06,1,stable
1995,13.07,77.51,5,2026-05,1,stable
1996,15.35,75.01,13,2024-01,1,stable
1997,14.67,75.39,16,2026-06,1,stable
1998,14.4,75.86,12,2025-10,1,stable
1999,13.39,77.64,8,2026-07,1,stable
2000,13.01,77.69,5,2026-07,1,stable
2001,13.11,78.14,19,2025-03,1,stable
2002,13.11,78.14,19,2025-06,1,stable
2003,13.29,77.16,26,2025-08,1,stable
2004,12.94,77.58,5,2024-10,1,stable
2005,12.94,77.58,5,2025-03,1,stable
2006,12.94,77.58,5,2026-04,1,stable
2007,12.94,77.58,5,2026-05,1,stable
2008,12.94,77.58,5,2026-06,1,stable
2009,13.03,77.64,5,2024-03,1,stable
2010,14.73,74.68,28,2025-10,1,stable
2011,16.75,75.82,29,2025-04,1,stable
2012,13.41,74.66,27,2024-06,1,stable
2013,13.42,75.89,9,2026-04,1,stable
2014,11.83,76.92,7,2025-08,1,stable
2015,15.96,74.54,3,2025-11,1,stable
2016,15.45,75.68,14,2024-10,1,stable
2017,16.15,77.34,23,2026-04,1,stable
2018,15.13,76.82,2,2024-10,1,stable
2019,15.45,75.74,14,2025-12,1,stable
2020,12.91,77.61,5,2024-07,1,stable
2021,13.04,77.61,5,2026-04,1,stable
2022,17.9,77.45,6,2024-06,1,stable
2023,13.52,77.81,8,2025-01,1,stable
2024,12.29,76.65,22,2026-05,1,stable
2025,12.91,76.12,15,2026-05,1,stable
2026,15.8,74.47,3,2024-07,1,stable
2027,13.31,74.81,27,2026-07,1,stable
2028,12.43,76.99,21,2024-02,1,stable
2029,12.91,77.7,5,2025-12,1,stable
2030,13.22,77.59,4,2024-11,1,stable
2031,15.78,74.4,3,2025-04,1,stable
2032,15.09,76.91,2,2024-06,1,stable
2033,12.89,74.98,11,2026-02,1,stable
2034,14.32,76.52,10,2024-12,1,stable
2035,14.53,75.96,12,2024-10,1,stable
2036,12.38,76.66,22,2024-08,1,stable
2037,12.9,74.93,11,2025-07,1,stable
2038,15.43,74.88,13,2026-06,1,stable
2039,15.93,74.41,3,2025-03,1,stable
2040,17.22,76.93,17,2025-11,1,stable
2041,17.22,76.93,17,2026-05,1,stable
2042,14.68,75.48,16,2026-06,1,stable
2043,12.97,77.71,5,2024-12,1,stable
2044,14.45,76.01,12,2025-01,1,stable
2045,12.5,75.77,18,2025-02,1,stable
2046,15.44,75.65,14,2026-03,1,stable
2047,13.05,77.5,5,2026-03,1,stable
2048,12.44,76.85,21,2026-03,1,stable
2049,12.94,77.5,5,2026-06,1,stable
2050,13.13,77.39,4,2025-11,1,stable
2051,17.24,76.88,17,2025-12,1,stable
2052,13.23,75.66,9,2024-10,1,stable
2053,15.48,74.96,13,2026-04,1,stable
2054,15.74,74.54,3,2024-06,1,stable
2055,13.24,77.4,4,2025-03,1,stable
2056,15.45,76.04,20,2025-06,1,stable
2057,13.33,77.06,26,2026-05,1,stable
2058,15.41,76.07,20,2024-11,1,stable
2059,14.84,74.71,28,2025-09,1,stable
2060,15.25,77.01,2,2026-05,1,stable
2061,16.82,75.69,29,2026-01,1,stable
2062,15.49,74.94,13,2026-04,1,stable
2063,16.93,75.83,29,2026-01,1,stable
2064,16.28,77.26,23,2026-03,1,stable
2065,14.85,75.43,16,2024-03,1,stable
2066,15.53,74.92,13,2026-02,1,stable
2067,13.08,77.56,5,2024-10,1,stable
2068,15.86,74.4,3,2025-08,1,stable
2069,16.25,77.39,23,2026-05,1,stable
2070,14.45,75.92,12,2026-06,1,stable
2071,12.9,77.54,5,2024-10,1,stable
2072,12.9,77.54,5,2026-07,1,stable
2073,12.83,74.85,11,2025-04,1,stable
2074,12.83,74.85,11,2026-02,1,stable
2075,12.95,77.64,5,2026-04,1,stable
2076,12.9,74.79,11,2024-03,1,stable
2077,12.9,74.79,11,2024-09,1,stable
2078,17.34,76.9,17,2025-11,1,stable
2079,14.26,76.43,10,2025-12,1,stable
2080,12.96,77.55,5,2024-11,1,stable
2081,14.57,75.98,12,2024-01,1,stable
2082,14.81,75.38,16,2025-10,1,stable
2083,13.44,74.68,27,2024-01,1,stable
2084,13.09,77.64,5,2026-04,1,stable
2085,12.9,77.52,5,2025-06,1,stable
2086,12.96,74.91,11,2026-07,1,stable
2087,16.88,75.64,29,2026-03,1,stable
2088,14.73,74.73,28,2025-05,1,stable
2089,12.33,76.55,22,2025-02,1,stable
2090,12.33,76.55,22,2026-04,1,stable
2091,12.52,76.99,21,2024-06,1,stable
2092,12.97,77.7,5,2026-05,1,stable
2093,17.44,76.76,17,2025-10,1,stable
2094,12.68,77.17,24,2026-03,1,stable
2095,15.29,76.18,20,2026-02,1,stable
2096,13.26,74.76,27,2024-10,1,stable
2097,13.23,77.58,4,2026-03,1,stable
2098,12.53,76.85,21,2026-06,1,stable
2099,13.84,75.65,25,2025-04,1,stable
2100,13.1,76.15,15,2025-05,1,stable
2101,12.35,76.56,22,2024-06,1,stable
2102,12.35,76.56,22,2024-11,1,stable
2103,13.88,75.61,25,2024-05,1,stable
2104,15.76,74.59,3,2024-07,1,stable
2105,12.2,76.52,22,2024-02,1,stable
2106,13.3,77.57,4,2026-05,1,stable
2107,15.47,75.66,14,2025-11,1,stable
2108,15.27,76.09,20,2026-03,1,stable
2109,11.94,77.04,7,2024-06,1,stable
2110,13.34,77.11,26,2025-07,1,stable
2111,14.73,75.29,16,2026-05,1,stable
2112,13.08,78.2,19,2024-08,1,stable
2113,13.41,77.11,26,2026-03,1,stable
2114,15.43,75.55,14,2026-03,1,stable
2115,17.93,77.46,6,2026-05,1,stable
2116,17.89,77.51,6,2024-06,1,stable
2117,17.28,76.86,17,2024-11,1,stable
2118,14.02,75.68,25,2026-01,1,stable
2119,15.46,75.1,13,2025-12,1,stable
2120,12.21,76.75,22,2024-07,1,stable
2121,13.12,78.12,19,2026-01,1,stable
2122,15.26,76.22,20,2025-04,1,stable
2123,14.26,76.34,10,2026-01,1,stable
2124,12.98,74.78,11,2024-05,1,stable
2125,12.78,77.18,24,2025-06,1,stable
2126,13.93,75.53,25,2026-06,1,stable
2127,15.85,74.59,3,2024-10,1,stable
2128,12.83,77.29,24,2024-02,1,stable
2129,12.98,77.67,5,2024-09,1,stable
2130,16.12,77.45,23,2026-02,1,stable
2131,12.86,74.9,11,2025-09,1,stable
2132,12.85,74.88,11,2026-03,1,stable
2133,12.26,76.7,22,2026-02,1,stable
2134,16.08,75.63,1,2025-06,1,stable
2135,11.88,76.94,7,2025-07,1,stable
2136,17.83,77.55,6,2025-02,1,stable
2137,13.01,77.57,5,2025-12,1,stable
2138,13.01,77.57,5,2026-02,1,stable
2139,13.03,78.03,19,2026-07,1,stable
2140,15.45,74.92,13,2024-02,1,stable
2141,14.83,74.65,28,2026-01,1,stable
2142,13.22,78.05,19,2026-06,1,stable
2143,15.24,77.01,2,2025-04,1,stable
2144,13.34,75.76,9,2026-05,1,stable
2145,12.37,76.57,22,2025-12,1,stable
2146,13.9,75.52,25,2025-10,1,stable
2147,12.86,77.65,5,2026-07,1,stable
2148,17.82,77.46,6,2025-04,1,stable
2149,13.94,75.53,25,2025-11,1,stable
2150,17.32,76.71,17,2025-11,1,stable
2151,12.6,76.8,21,2025-12,1,stable
2152,13.52,77.75,8,2025-11,1,stable
2153,13.01,77.49,5,2025-11,1,stable
2154,12.0,76.96,7,2026-01,1,stable
2155,13.52,77.73,8,2026-01,1,stable
2156,12.3,76.64,22,2025-12,1,stable
2157,12.3,76.64,22,2026-05,1,stable
2158,12.86,77.59,5,2026-06,1,stable
2159,13.0,77.7,5,2026-02,1,stable
2160,12.43,75.62,18,2024-01,1,stable
2161,13.32,74.75,27,2025-10,1,stable
2162,16.11,75.71,1,2026-02,1,stable
2163,15.91,74.38,3,2025-11,1,stable
2164,13.37,74.77,27,2026-01,1,stable
2165,15.83,74.55,3,2025-10,1,stable
2166,13.23,78.1,19,2025-10,1,stable
2167,12.8,74.89,11,2024-04,1,stable
2168,17.3,76.73,17,2025-03,1,stable
2169,14.2,76.35,10,2024-07,1,stable
2170,12.96,74.82,11,2025-01,1,stable
2171,12.96,74.82,11,2025-10,1,stable
2172,13.43,74.79,27,2025-11,1,stable
2173,12.92,76.01,15,2024-02,1,stable
2174,13.07,77.6,5,2025-07,1,stable
2175,13.38,75.71,9,2026-07,1,stable
2176,15.18,76.43,31,2025-10,1,stable
2177,15.75,74.59,3,2025-05,1,stable
2178,15.03,76.93,2,2026-04,1,stable
2179,13.13,77.5,4,2024-12,1,stable
2180,13.18,78.23,19,2025-06,1,stable
2181,12.81,74.99,11,2026-07,1,stable
2182,15.15,76.81,2,2024-06,1,stable
2183,15.34,76.46,31,2026-02,1,stable
2184,14.01,75.59,25,2024-12,1,stable
2185,12.61,76.97,21,2026-01,1,stable
2186,13.25,75.67,9,2025-11,1,stable
2187,13.21,75.77,9,2025-04,1,stable
2188,14.21,76.49,10,2026-02,1,stable
2189,12.03,77.05,7,2026-01,1,stable
2190,13.44,74.74,27,2026-05,1,stable
2191,15.1,76.82,2,2025-02,1,stable
2192,12.97,74.88,11,2024-08,1,stable
2193,16.66,77.11,30,2026-03,1,stable
2194,12.23,76.71,22,2026-02,1,stable
2195,17.41,76.94,17,2024-11,1,stable
2196,12.78,74.89,11,2026-06,1,stable
2197,11.94,76.83,7,2026-02,1,stable
2198,13.25,77.15,26,2026-04,1,stable
2199,12.79,74.87,11,2025-11,1,stable
2200,12.91,77.56,5,2025-11,1,stable
2201,12.35,76.72,22,2025-06,1,stable
2202,15.02,76.81,2,2024-10,1,stable
2203,13.9,75.58,25,2024-02,1,stable
2204,15.46,74.95,13,2025-01,1,stable
2205,12.25,76.7,22,2024-03,1,stable
2206,15.87,74.38,3,2024-03,1,stable
2207,15.87,74.38,3,2025-07,1,stable
2208,12.43,76.81,21,2025-12,1,stable
2209,16.73,77.07,30,2026-05,1,stable
2210,12.44,76.92,21,2025-03,1,stable
2211,12.18,76.63,22,2026-06,1,stable
2212,12.43,76.85,21,2024-02,1,stable
2213,14.01,75.65,25,2025-06,1,stable
2214,16.22,77.44,23,2024-04,1,stable
2215,13.4,77.03,26,2024-02,1,stable
2216,12.86,77.64,5,2024-03,1,stable
2217,12.92,77.58,5,2024-04,1,stable
2218,15.15,76.5,31,2026-05,1,stable
2219,12.59,76.93,21,2025-10,1,stable
2220,12.27,76.53,22,2026-07,1,stable
2221,12.97,77.48,5,2025-04,1,stable
2222,12.88,74.88,11,2024-11,1,stable
2223,12.87,77.49,5,2025-05,1,stable
2224,16.87,77.24,30,2024-07,1,stable
2225,16.79,77.19,30,2025-04,1,stable
2226,15.12,76.85,2,2025-04,1,stable
2227,14.76,74.64,28,2025-03,1,stable
2228,13.28,77.02,26,2026-05,1,stable
2229,17.25,76.94,17,2024-11,1,stable
2230,15.35,76.06,20,2025-10,1,stable
2231,15.76,74.41,3,2024-08,1,stable
2232,13.13,77.59,4,2024-07,1,stable
2233,15.82,74.46,3,2024-11,1,stable
2234,15.32,76.54,31,2025-06,1,stable
2235,13.05,76.1,15,2024-02,1,stable
2236,12.77,74.86,11,2026-05,1,stable
2237,15.16,76.51,31,2024-05,1,stable
2238,14.35,75.88,12,2025-08,1,stable
2239,13.41,77.12,26,2025-07,1,stable
2240,13.41,77.12,26,2025-11,1,stable
2241,13.34,77.61,8,2024-03,1,stable
2242,15.86,74.39,3,2025-04,1,stable
2243,15.46,76.24,20,2025-10,1,stable
2244,11.94,76.89,7,2026-05,1,stable
2245,16.76,77.16,30,2024-05,1,stable
2246,13.32,77.79,8,2025-11,1,stable
2247,12.89,77.54,5,2024-05,1,stable
2248,12.21,76.56,22,2026-01,1,stable
2249,12.97,76.16,15,2026-01,1,stable
2250,12.96,74.76,11,2025-07,1,stable
2251,13.27,74.69,27,2026-02,1,stable
2252,15.88,74.49,3,2024-07,1,stable
2253,15.88,74.49,3,2025-11,1,stable
2254,15.77,74.41,3,2025-03,1,stable
2255,13.19,77.53,4,2026-05,1,stable
2256,17.32,76.77,17,2025-09,1,stable
2257,12.97,77.53,5,2026-06,1,stable
2258,13.0,77.52,5,2024-03,1,stable
2259,13.0,77.52,5,2024-12,1,stable
2260,12.31,76.59,22,2025-11,1,stable
2261,12.24,76.56,22,2024-08,1,stable
2262,14.02,75.58,25,2025-09,1,stable
2263,17.43,76.71,17,2024-06,1,stable
2264,13.36,77.22,26,2026-03,1,stable
2265,14.19,76.48,10,2025-12,1,stable
2266,12.92,77.57,5,2024-10,1,stable
2267,16.67,77.11,30,2025-06,1,stable
2268,12.92,74.84,11,2024-02,1,stable
2269,13.36,75.83,9,2026-07,1,stable
2270,15.37,76.27,20,2026-04,1,stable
2271,14.9,74.75,28,2025-10,1,stable
2272,15.73,74.54,3,2024-10,1,stable
2273,13.34,77.09,26,2025-04,1,stable
2274,16.09,77.27,23,2025-06,1,stable
2275,12.92,74.76,11,2025-06,1,stable
2276,15.46,74.99,13,2025-08,1,stable
2277,15.18,76.84,2,2024-11,1,stable
2278,17.99,77.56,6,2024-11,1,stable
2279,12.91,77.69,5,2026-05,1,stable
2280,12.91,77.69,5,2026-07,1,stable
2281,15.44,76.14,20,2026-02,1,stable
2282,13.06,76.12,15,2024-09,1,stable
2283,15.12,76.8,2,2025-04,1,stable
2284,13.03,77.7,5,2024-08,1,stable
2285,15.15,76.8,2,2026-06,1,stable
2286,12.99,77.5,5,2024-07,1,stable
2287,15.42,75.1,13,2025-02,1,stable
2288,15.75,74.46,3,2025-06,1,stable
2289,13.04,77.48,5,2026-05,1,stable
2290,15.21,76.85,2,2025-05,1,stable
2291,13.86,75.57,25,2025-08,1,stable
2292,12.38,76.71,22,2024-06,1,stable
2293,12.9,77.59,5,2025-11,1,stable
2294,12.4,76.64,22,2024-11,1,stable
2295,16.76,75.65,29,2025-06,1,stable
2296,16.89,75.73,29,2026-06,1,stable
2297,12.34,76.69,22,2024-04,1,stable
2298,15.27,76.15,20,2025-02,1,stable
2299,12.96,76.05,15,2025-10,1,stable
2300,13.93,75.69,25,2026-01,1,stable
2301,15.41,75.09,13,2024-10,1,stable
2302,16.66,77.07,30,2025-05,1,stable
2303,12.89,74.85,11,2024-04,1,stable
2304,12.19,76.68,22,2026-01,1,stable
2305,12.19,76.68,22,2026-02,1,stable
2306,13.31,74.76,27,2026-03,1,stable
2307,12.46,76.86,21,2024-10,1,stable
2308,16.67,77.05,30,2024-11,1,stable
2309,14.22,76.51,10,2024-12,1,stable
2310,15.86,74.6,3,2026-07,1,stable
2311,15.33,76.12,20,2025-11,1,stable
2312,12.33,76.75,22,2025-04,1,stable
2313,13.97,75.53,25,2024-05,1,stable
2314,12.41,75.83,18,2024-02,1,stable
2315,13.06,77.67,5,2024-02,1,stable
2316,15.92,74.55,3,2025-07,1,stable
2317,15.85,74.56,3,2025-01,1,stable
2318,14.03,75.5,25,2024-12,1,stable
2319,13.08,77.49,5,2025-09,1,stable
2320,13.82,75.63,25,2026-03,1,stable
2321,12.61,76.9,21,2025-08,1,stable
2322,13.28,75.81,9,2024-07,1,stable
2323,13.42,77.16,26,2025-03,1,stable
2324,13.0,76.16,15,2025-02,1,stable
2325,13.02,77.53,5,2026-07,1,stable
2326,17.9,77.5,6,2026-07,1,stable
2327,12.27,76.61,22,2025-09,1,stable
2328,13.06,78.09,19,2025-05,1,stable
2329,12.62,76.85,21,2024-01,1,stable
2330,13.41,75.87,9,2026-04,1,stable
2331,12.32,75.62,18,2024-02,1,stable
2332,14.56,75.89,12,2026-05,1,stable
2333,15.26,76.36,31,2026-02,1,stable
2334,17.34,76.85,17,2026-05,1,stable
2335,15.53,75.0,13,2025-10,1,stable
2336,12.35,75.66,18,2026-07,1,stable
2337,12.72,77.3,24,2026-01,1,stable
2338,15.07,76.83,2,2024-11,1,stable
2339,15.86,74.51,3,2026-04,1,stable
2340,13.37,77.1,26,2025-06,1,stable
2341,11.89,77.06,7,2024-09,1,stable
2342,13.15,77.6,4,2026-06,1,stable
2343,13.24,77.48,4,2024-10,1,stable
2344,12.94,74.8,11,2024-07,1,stable
2345,13.33,77.46,4,2026-02,1,stable
2346,13.09,76.19,15,2025-12,1,stable
2347,16.11,75.77,1,2025-08,1,stable
2348,13.25,74.77,27,2024-12,1,stable
2349,12.41,76.78,21,2025-02,1,stable
2350,17.21,76.86,17,2026-06,1,stable
2351,13.02,77.59,5,2024-01,1,stable
2352,13.02,77.59,5,2026-06,1,stable
2353,12.63,76.88,21,2026-03,1,stable
2354,15.51,75.09,13,2025-12,1,stable
2355,16.28,75.79,1,2026-01,1,stable
2356,15.19,76.97,2,2025-07,1,stable
2357,15.13,76.86,2,2026-04,1,stable
2358,14.79,74.79,28,2025-10,1,stable
2359,14.79,74.79,28,2025-12,1,stable
2360,12.86,77.52,5,2025-12,1,stable
2361,16.83,77.02,30,2024-01,1,stable
2362,14.89,74.7,28,2024-01,1,stable
2363,15.51,75.08,13,2026-04,1,stable
2364,16.8,75.64,29,2025-04,1,stable
2365,14.42,76.0,12,2025-09,1,stable
2366,17.32,76.88,17,2024-01,1,stable
2367,15.48,75.04,13,2025-11,1,stable
2368,15.48,75.04,13,2026-06,1,stable
2369,14.37,75.84,12,2025-02,1,stable
2370,17.93,77.52,6,2025-01,1,stable
2371,15.89,74.61,3,2025-10,1,stable
2372,13.05,77.57,5,2026-01,1,stable
2373,15.47,74.99,13,2024-04,1,stable
2374,13.04,77.55,5,2025-10,1,stable
2375,13.01,77.52,5,2024-06,1,stable
2376,14.42,76.03,12,2025-06,1,stable
2377,13.05,78.22,19,2025-03,1,stable
2378,12.88,77.6,5,2025-09,1,stable
2379,12.86,74.83,11,2024-03,1,stable
2380,12.8,74.77,11,2025-10,1,stable
2381,12.8,74.77,11,2026-03,1,stable
2382,15.26,76.14,20,2025-02,1,stable
2383,16.25,77.36,23,2024-01,1,stable
2384,13.27,77.21,26,2025-03,1,stable
2385,15.78,74.55,3,2024-12,1,stable
2386,16.84,77.08,30,2025-06,1,stable
2387,12.8,77.26,24,2026-05,1,stable
2388,15.23,76.89,2,2025-05,1,stable
2389,15.46,75.66,14,2024-05,1,stable
2390,12.85,74.8,11,2026-03,1,stable
2391,15.32,76.03,20,2026-07,1,stable
2392,11.84,76.92,7,2025-07,1,stable
2393,13.06,77.63,5,2025-09,1,stable
2394,11.93,77.04,7,2026-06,1,stable
2395,15.4,74.98,13,2026-05,1,stable
2396,13.37,77.81,8,2026-04,1,stable
2397,15.05,76.9,2,2026-07,1,stable
2398,14.37,75.98,12,2024-07,1,stable
2399,15.22,76.87,2,2026-07,1,stable
2400,12.94,77.63,5,2026-03,1,stable
2401,12.26,76.57,22,2025-03,1,stable
2402,13.94,75.67,25,2026-01,1,stable
2403,14.54,75.95,12,2026-04,1,stable
2404,17.25,76.81,17,2024-12,1,stable
2405,12.38,76.72,22,2026-06,1,stable
2406,16.08,75.58,1,2026-03,1,stable
2407,16.82,75.68,29,2024-02,1,stable
2408,12.43,75.66,18,2025-05,1,stable
2409,15.34,76.43,31,2024-08,1,stable
2410,15.41,75.68,14,2026-01,1,stable
2411,12.69,77.28,24,2024-08,1,stable
2412,12.69,77.28,24,2026-01,1,stable
2413,15.16,76.49,31,2025-07,1,stable
2414,13.04,78.11,19,2025-09,1,stable
2415,12.39,76.71,22,2024-12,1,stable
2416,14.56,75.92,12,2025-07,1,stable
2417,15.11,77.03,2,2026-05,1,stable
2418,12.82,74.77,11,2025-04,1,stable
2419,15.78,74.44,3,2024-06,1,stable
2420,15.83,74.6,3,2025-01,1,stable
2421,13.32,75.89,9,2025-02,1,stable
2422,12.96,77.51,5,2025-06,1,stable
2423,12.19,76.69,22,2025-08,1,stable
2424,13.32,77.13,26,2025-12,1,stable
2425,15.44,75.01,13,2024-11,1,stable
2426,15.76,74.39,3,2026-02,1,stable
2427,15.78,74.41,3,2026-06,1,stable
2428,13.23,78.15,19,2024-05,1,stable
2429,12.95,74.88,11,2026-03,1,stable
2430,16.79,77.18,30,2024-08,1,stable
2431,17.28,76.91,17,2025-10,1,stable
2432,17.37,76.77,17,2026-04,1,stable
2433,13.4,74.68,27,2026-05,1,stable
2434,13.35,75.87,9,2026-03,1,stable
2435,12.3,76.65,22,2024-12,1,stable
2436,15.79,74.62,3,2024-09,1,stable
2437,12.92,74.92,11,2026-02,1,stable
2438,14.21,76.39,10,2025-11,1,stable
2439,16.84,75.71,29,2026-02,1,stable
2440,14.56,75.94,12,2026-05,1,stable
2441,17.38,76.82,17,2026-02,1,stable
2442,13.38,74.77,27,2024-02,1,stable
2443,13.27,75.66,9,2025-03,1,stable
2444,12.93,76.02,15,2026-02,1,stable
2445,11.87,76.84,7,2024-10,1,stable
2446,15.81,74.61,3,2024-06,1,stable
2447,12.97,75.98,15,2026-01,1,stable
2448,13.9,75.47,25,2026-06,1,stable
2449,13.2,77.56,4,2024-03,1,stable
2450,12.69,77.2,24,2026-06,1,stable
2451,12.24,76.61,22,2026-05,1,stable
2452,15.22,76.39,31,2026-03,1,stable
2453,15.43,76.14,20,2024-03,1,stable
2454,12.66,77.17,24,2026-05,1,stable
2455,15.15,76.55,31,2025-05,1,stable
2456,14.85,74.61,28,2024-11,1,stable
2457,14.13,76.4,10,2025-02,1,stable
2458,17.85,77.55,6,2025-05,1,stable
2459,14.89,75.45,16,2026-01,1,stable
2460,15.16,77.0,2,2025-07,1,stable
2461,13.27,75.81,9,2024-10,1,stable
2462,12.79,74.85,11,2025-06,1,stable
2463,13.42,75.85,9,2025-10,1,stable
2464,15.47,74.98,13,2025-08,1,stable
2465,15.4,75.67,14,2025-02,1,stable
2466,13.87,75.62,25,2025-10,1,stable
2467,15.03,76.92,2,2025-02,1,stable
2468,15.42,75.51,14,2024-03,1,stable
2469,15.21,76.41,31,2026-05,1,stable
