ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
1398,1106,1,2024-05-10,1,5,22,72,9,1453,1,0
1399,1106,1,2024-10-09,1,5,22,72,9,1454,1,0
1400,1106,1,2025-10-25,1,5,22,73,9,1455,1,0
1401,1106,1,2025-12-04,1,5,22,73,9,1456,1,0
1402,1108,1,2026-01-18,1,9,40,138,18,1457,1,0
1403,1109,1,2025-03-14,1,10,43,148,19,1458,1,0
1404,1110,1,2025-10-13,1,7,35,123,13,1459,1,0
1405,1111,1,2026-02-14,1,27,112,395,53,1460,1,0
1406,1111,1,2026-03-17,1,27,112,395,53,1461,1,0
1407,1112,1,2025-08-26,1,5,26,87,9,1462,1,0
1408,1112,1,2024-05-01,1,5,26,88,9,1463,1,0
1409,1113,1,2025-11-30,1,4,18,60,8,1464,1,0
1410,1113,1,2025-12-11,1,4,18,59,8,1465,1,0
1411,1113,1,2024-04-23,1,4,18,61,8,1466,1,0
1412,1114,1,2024-11-30,1,5,26,88,10,1467,1,0
1413,1114,1,2026-01-17,1,5,26,90,10,1468,1,0
1414,1114,1,2024-05-09,1,5,26,88,10,1469,1,0
1415,1114,1,2024-01-07,1,5,26,87,10,1470,1,0
1416,1115,1,2024-07-09,1,5,29,100,9,1471,1,0
1417,1115,1,2026-05-13,1,5,29,100,9,1472,1,0
1418,1116,1,2024-11-24,1,18,80,275,35,1473,1,0
1419,1117,1,2024-10-07,1,26,108,381,52,1474,1,0
1420,1118,1,2024-02-27,1,25,104,370,49,1475,1,0
1421,1120,1,2024-11-05,1,6,31,106,12,1478,1,0
1422,1120,1,2025-07-24,1,6,31,108,12,1479,1,0
1423,1121,1,2024-04-14,1,8,38,131,15,1480,1,0
1424,1122,1,2025-01-16,1,23,97,341,45,1481,1,0
1425,1122,1,2024-12-07,1,23,97,340,45,1482,1,0
1426,1122,1,2026-06-19,1,23,97,340,45,1483,1,0
1427,1123,1,2025-02-08,1,5,24,79,10,1484,1,0
1428,1123,1,2024-11-01,1,5,24,82,10,1485,1,0
1429,1123,1,2024-11-12,1,5,24,79,10,1486,1,0
1430,1123,1,2024-11-29,1,5,24,81,10,1487,1,0
1431,1123,1,2024-01-07,1,5,24,80,10,1488,1,0
1432,1125,1,2024-03-05,1,5,27,93,10,1489,1,0
1433,1127,1,2025-12-06,1,15,69,235,30,1490,1,0
1434,1129,1,2025-07-18,1,5,25,84,9,1491,1,0
1435,1129,1,2024-09-02,1,5,25,85,9,1492,1,0
1436,1129,1,2024-11-09,1,5,25,83,9,1493,1,0
1437,1131,1,2024-04-14,1,20,85,293,39,1494,1,0
1438,1132,1,2026-05-16,1,23,97,341,46,1495,1,0
1439,1133,1,2025-03-12,1,26,111,392,52,1496,1,0
1440,1136,1,2025-08-12,1,28,117,412,55,1497,1,0
1441,1139,1,2025-11-09,1,3,15,52,6,1498,1,0
1442,1140,1,2024-02-16,1,5,24,79,10,1499,1,0
1443,1141,1,2025-07-24,1,5,29,100,10,1500,1,0
1444,1141,1,2024-05-31,1,5,29,100,10,1501,1,0
1445,1145,1,2026-05-12,1,5,29,100,10,1502,1,0
1446,1145,1,2024-12-13,1,5,29,101,10,1503,1,0
1447,1149,1,2025-01-04,1,18,80,275,35,1504,1,0
1448,1149,1,2025-06-05,1,18,80,275,35,1505,1,0
1449,1150,1,2026-02-11,1,5,28,99,10,1506,1,0
1450,1150,1,2024-07-19,1,5,28,97,10,1507,1,0
1451,1152,1,2024-05-21,1,25,104,370,50,1508,1,0
1452,1153,1,2025-02-03,1,11,48,164,22,1509,1,0
1453,1156,1,2024-11-07,1,5,23,76,10,1510,1,0
1454,1156,1,2024-02-10,1,5,23,77,10,1511,1,0
1455,1158,1,2026-03-26,1,26,109,386,51,1512,1,0
1456,1158,1,2025-03-17,1,26,109,386,51,1513,1,0
1457,1158,1,2024-12-16,1,26,109,385,51,1514,1,0
1458,1159,1,2025-04-11,1,19,82,283,38,1515,1,0
1459,1159,1,2025-04-01,1,19,82,282,38,1516,1,0
1460,1161,1,2024-02-14,1,30,123,437,59,1517,1,0
1461,1163,1,2025-09-07,1,5,29,100,10,1518,1,0
1462,1163,1,2024-04-04,1,5,29,100,10,1519,1,0
1463,1163,1,2024-02-20,1,5,29,100,10,1520,1,0
1464,1163,1,2025-08-18,1,5,29,101,10,1521,1,0
1465,1164,1,2024-07-27,1,22,91,317,44,1522,1,0
1466,1164,1,2024-07-28,1,22,91,317,44,1523,1,0
1467,1165,1,2026-04-24,1,8,37,127,15,1524,1,0
1468,1165,1,2025-04-10,1,8,37,128,15,1525,1,0
1469,1168,1,2024-05-24,1,26,111,393,52,1528,1,0
1470,1169,1,2025-01-31,1,17,74,253,34,1529,1,0
1471,1169,1,2025-02-06,1,17,74,252,34,1530,1,0
1472,1169,1,2026-04-27,1,17,74,253,34,1531,1,0
1473,1171,1,2024-01-12,1,22,91,318,43,1532,1,0
1474,1171,1,2024-06-06,1,22,91,319,43,1533,1,0
1475,1173,1,2026-05-24,1,30,122,433,60,1534,1,0
1476,1176,1,2024-03-13,1,9,41,141,18,1535,1,0
1477,1176,1,2024-02-13,1,9,41,142,18,1536,1,0
1478,1179,1,2024-11-16,1,6,33,115,11,1537,1,0
1479,1179,1,2024-04-16,1,6,33,115,11,1538,1,0
1480,1180,1,2026-04-28,1,5,30,103,9,1539,1,0
1481,1187,1,2025-06-21,1,5,24,81,9,1540,1,0
1482,1191,1,2024-01-21,1,27,112,395,53,1541,1,0
1483,1191,1,2026-05-19,1,27,112,396,53,1542,1,0
1484,1192,1,2025-08-11,1,24,101,356,48,1543,1,0
1485,1192,1,2025-07-30,1,24,101,356,48,1544,1,0
1486,1193,1,2025-09-03,1,24,102,358,47,1545,1,0
1487,1193,1,2025-02-24,1,24,102,360,47,1546,1,0
1488,1193,1,2024-03-06,1,24,102,361,47,1547,1,0
1489,1194,1,2026-05-05,1,17,76,260,33,1548,1,0
1490,1194,1,2025-08-15,1,17,76,263,33,1549,1,0
1491,1195,1,2024-04-22,1,23,98,345,45,1550,1,0
1492,1195,1,2026-02-21,1,23,98,346,45,1551,1,0
1493,1195,1,2026-04-15,1,23,98,344,45,1552,1,0
1494,1196,1,2025-07-13,1,1,1,1,1,1553,1,0
1495,1197,1,2024-10-25,1,2,4,13,4,1554,1,0
1496,1197,1,2025-08-15,1,2,4,15,4,1555,1,0
1497,1197,1,2025-04-20,1,2,4,16,4,1556,1,0
1498,1197,1,2026-04-23,1,2,4,13,4,1557,1,0
1499,1197,1,2026-05-05,1,2,4,15,4,1558,1,0
1500,1198,1,2026-01-16,1,5,24,82,10,1559,1,0
1501,1202,1,2025-07-22,1,22,93,328,44,1560,1,0
1502,1204,1,2025-12-06,1,13,62,208,25,1561,1,0
1503,1204,1,2024-07-31,1,13,62,207,25,1562,1,0
1504,1205,1,2024-02-07,1,5,28,99,9,1563,1,0
1505,1207,1,2024-09-19,1,12,53,179,23,1564,1,0
1506,1209,1,2025-07-23,1,8,39,135,16,1568,1,0
1507,1209,1,2024-04-01,1,8,39,134,16,1569,1,0
1508,1210,1,2025-06-20,1,23,97,342,45,1570,1,0
1509,1211,1,2026-06-04,1,7,36,126,14,1571,1,0
1510,1211,1,2025-11-10,1,7,36,126,14,1572,1,0
1511,1211,1,2024-12-06,1,7,36,126,14,1573,1,0
1512,1211,1,2025-12-30,1,7,36,125,14,1574,1,0
1513,1212,1,2024-12-15,1,4,17,58,7,1575,1,0
1514,1212,1,2024-08-28,1,4,17,58,7,1576,1,0
1515,1215,1,2024-07-11,1,22,95,331,43,1577,1,0
1516,1217,1,2026-06-06,1,11,51,175,21,1578,1,0
1517,1217,1,2026-02-06,1,11,51,174,21,1579,1,0
1518,1219,1,2026-01-19,1,22,91,318,43,1580,1,0
1519,1220,1,2025-07-13,1,5,24,80,9,1581,1,0
1520,1221,1,2025-03-11,1,11,51,173,21,1582,1,0
1521,1221,1,2024-01-20,1,11,51,174,21,1583,1,0
1522,1221,1,2025-11-30,1,11,51,174,21,1584,1,0
1523,1221,1,2025-04-19,1,11,51,172,21,1585,1,0
1524,1222,1,2024-01-30,1,13,63,211,25,1586,1,0
1525,1227,1,2024-02-10,1,27,114,402,53,1587,1,0
1526,1227,1,2026-04-08,1,27,114,401,53,1588,1,0
1527,1229,1,2025-05-30,1,13,58,194,25,1591,1,0
1528,1229,1,2024-02-10,1,13,58,195,25,1592,1,0
1529,1230,1,2024-07-22,1,22,93,324,44,1593,1,0
1530,1230,1,2024-12-26,1,22,93,324,44,1594,1,0
1531,1233,1,2024-04-12,1,10,43,149,19,1595,1,0
1532,1233,1,2024-02-16,1,10,43,149,19,1596,1,0
1533,1233,1,2024-08-17,1,10,43,147,19,1597,1,0
1534,1233,1,2025-05-10,1,10,43,149,19,1598,1,0
1535,1234,1,2024-04-11,1,3,11,37,6,1599,1,0
1536,1234,1,2025-07-04,1,3,11,36,6,1600,1,0
1537,1236,1,2024-06-21,1,21,90,315,41,1601,1,0
1538,1237,1,2025-11-06,1,11,49,165,21,1602,1,0
1539,1237,1,2025-02-05,1,11,49,165,21,1603,1,0
1540,1237,1,2025-07-20,1,11,49,165,21,1604,1,0
1541,1238,1,2025-07-25,1,22,94,329,43,1605,1,0
1542,1238,1,2025-10-01,1,22,94,329,43,1606,1,0
1543,1238,1,2026-01-10,1,22,94,330,43,1607,1,0
1544,1238,1,2025-03-27,1,22,94,329,43,1608,1,0
1545,1240,1,2025-02-26,1,23,98,344,45,1609,1,0
1546,1241,1,2025-01-29,1,13,60,200,25,1610,1,0
1547,1244,1,2026-05-14,1,3,12,44,5,1611,1,0
1548,1245,1,2025-04-07,1,25,104,368,49,1612,1,0
1549,1246,1,2024-08-20,1,21,90,316,42,1613,1,0
1550,1246,1,2024-11-09,1,21,90,313,42,1614,1,0
1551,1247,1,2025-12-11,1,29,118,418,57,1615,1,0
1552,1248,1,2025-03-15,1,12,53,178,23,1616,1,0
1553,1248,1,2025-11-12,1,12,53,180,23,1617,1,0
1554,1251,1,2025-02-20,1,11,49,165,22,1618,1,0
1555,1251,1,2025-05-27,1,11,49,167,22,1619,1,0
1556,1252,1,2024-12-04,1,27,114,401,54,1620,1,0
1557,1252,1,2024-07-24,1,27,114,402,54,1621,1,0
1558,1252,1,2024-09-09,1,27,114,400,54,1622,1,0
1559,1253,1,2026-01-29,1,25,105,371,50,1623,1,0
1560,1253,1,2024-08-24,1,25,105,372,50,1624,1,0
1561,1253,1,2025-02-14,1,25,105,372,50,1625,1,0
1562,1254,1,2025-09-24,1,27,113,399,53,1626,1,0
1563,1254,1,2024-04-17,1,27,113,399,53,1627,1,0
1564,1255,1,2026-01-16,1,9,41,140,18,1628,1,0
1565,1255,1,2024-08-02,1,9,41,143,18,1629,1,0
1566,1256,1,2024-09-06,1,14,66,222,28,1630,1,0
1567,1256,1,2025-10-15,1,14,66,222,28,1631,1,0
1568,1259,1,2025-03-31,1,24,100,355,47,1632,1,0
1569,1259,1,2025-09-15,1,24,100,354,47,1633,1,0
1570,1260,1,2026-02-09,1,10,45,154,20,1634,1,0
1571,1265,1,2026-04-13,1,5,30,104,10,1636,1,0
1572,1265,1,2024-12-31,1,5,30,102,10,1637,1,0
1573,1266,1,2024-04-03,1,13,63,213,26,1638,1,0
1574,1268,1,2025-04-07,1,25,103,365,49,1639,1,0
1575,1268,1,2026-06-02,1,25,103,363,49,1640,1,0
1576,1269,1,2025-12-21,1,5,20,67,10,1641,1,0
1577,1269,1,2024-09-12,1,5,20,67,10,1642,1,0
1578,1270,1,2025-11-02,1,22,93,324,44,1643,1,0
1579,1270,1,2025-05-03,1,22,93,326,44,1644,1,0
1580,1270,1,2025-01-31,1,22,93,328,44,1645,1,0
1581,1270,1,2024-07-26,1,22,93,328,44,1646,1,0
1582,1271,1,2024-09-11,1,5,30,102,9,1647,1,0
1583,1271,1,2024-03-18,1,5,30,102,9,1648,1,0
1584,1272,1,2024-09-15,1,11,48,164,22,1649,1,0
1585,1272,1,2025-12-14,1,11,48,164,22,1650,1,0
1586,1272,1,2025-12-31,1,11,48,164,22,1651,1,0
1587,1275,1,2024-03-07,1,9,40,139,18,1652,1,0
1588,1275,1,2024-01-05,1,9,40,138,18,1653,1,0
1589,1275,1,2025-01-10,1,9,40,139,18,1654,1,0
1590,1278,1,2024-08-26,1,31,126,447,61,1655,1,0
1591,1278,1,2026-04-26,1,31,126,447,61,1656,1,0
1592,1279,1,2025-11-29,1,5,28,96,9,1657,1,0
1593,1279,1,2026-05-19,1,5,28,96,9,1658,1,0
1594,1281,1,2026-01-09,1,24,102,360,48,1661,1,0
1595,1281,1,2024-10-27,1,24,102,360,48,1662,1,0
1596,1282,1,2024-02-09,1,27,112,396,54,1663,1,0
1597,1284,1,2024-09-02,1,10,44,152,19,1664,1,0
1598,1285,1,2025-05-19,1,22,95,332,43,1665,1,0
1599,1285,1,2025-04-03,1,22,95,334,43,1666,1,0
1600,1285,1,2025-11-27,1,22,95,333,43,1667,1,0
1601,1285,1,2024-05-30,1,22,95,331,43,1668,1,0
1602,1287,1,2026-01-07,1,29,119,421,58,1672,1,0
1603,1287,1,2024-04-18,1,29,119,421,58,1673,1,0
1604,1288,1,2024-09-08,1,6,33,115,12,1674,1,0
1605,1289,1,2025-09-30,1,4,18,60,8,1675,1,0
1606,1289,1,2025-04-30,1,4,18,61,8,1676,1,0
1607,1290,1,2026-01-08,1,5,28,98,10,1677,1,0
1608,1290,1,2025-12-17,1,5,28,99,10,1678,1,0
1609,1290,1,2025-01-22,1,5,28,98,10,1679,1,0
1610,1291,1,2025-11-12,1,2,6,21,3,1680,1,0
1611,1291,1,2024-02-03,1,2,6,21,3,1681,1,0
1612,1292,1,2025-11-24,1,2,4,12,3,1682,1,0
1613,1293,1,2024-04-14,1,13,60,201,25,1683,1,0
1614,1294,1,2024-12-20,1,22,93,327,44,1684,1,0
1615,1294,1,2025-02-03,1,22,93,328,44,1685,1,0
1616,1297,1,2024-01-07,1,31,124,439,62,1686,1,0
1617,1297,1,2026-05-05,1,31,124,438,62,1687,1,0
1618,1297,1,2024-10-02,1,31,124,440,62,1688,1,0
1619,1297,1,2026-03-02,1,31,124,439,62,1689,1,0
1620,1298,1,2024-10-20,1,5,21,71,9,1690,1,0
1621,1299,1,2025-06-14,1,13,59,198,25,1691,1,0
1622,1300,1,2025-03-22,1,31,126,447,62,1692,1,0
1623,1303,1,2026-02-26,1,26,106,377,51,1693,1,0
1624,1304,1,2024-08-14,1,5,21,70,10,1694,1,0
1625,1304,1,2024-10-16,1,5,21,71,10,1695,1,0
1626,1304,1,2024-12-02,1,5,21,71,10,1696,1,0
1627,1304,1,2026-04-10,1,5,21,70,10,1697,1,0
1628,1304,1,2026-04-04,1,5,21,70,10,1698,1,0
1629,1308,1,2024-08-02,1,22,95,332,44,1699,1,0
1630,1308,1,2025-09-04,1,22,95,332,44,1700,1,0
1631,1310,1,2026-06-02,1,15,69,236,30,1701,1,0
1632,1310,1,2024-11-16,1,15,69,235,30,1702,1,0
1633,1311,1,2025-06-04,1,23,99,348,46,1703,1,0
1634,1311,1,2025-07-25,1,23,99,348,46,1704,1,0
1635,1311,1,2025-06-04,1,23,99,349,46,1705,1,0
1636,1312,1,2024-10-29,1,2,7,22,3,1706,1,0
1637,1313,1,2024-08-01,1,25,103,364,49,1707,1,0
1638,1313,1,2025-09-29,1,25,103,366,49,1708,1,0
1639,1313,1,2024-08-27,1,25,103,362,49,1709,1,0
1640,1313,1,2025-08-26,1,25,103,366,49,1710,1,0
1641,1313,1,2025-06-17,1,25,103,365,49,1711,1,0
1642,1314,1,2024-05-18,1,25,103,365,50,1712,1,0
1643,1314,1,2025-09-07,1,25,103,364,50,1713,1,0
1644,1315,1,2024-10-27,1,26,106,376,52,1714,1,0
1645,1315,1,2025-04-23,1,26,106,373,52,1715,1,0
1646,1317,1,2024-10-16,1,13,60,202,25,1716,1,0
1647,1319,1,2025-07-01,1,23,97,339,46,1717,1,0
1648,1319,1,2026-01-28,1,23,97,342,46,1718,1,0
1649,1320,1,2025-12-25,1,31,125,444,62,1719,1,0
1650,1321,1,2025-03-07,1,6,31,108,11,1720,1,0
1651,1322,1,2025-06-27,1,19,83,285,38,1721,1,0
1652,1322,1,2024-07-04,1,19,83,287,38,1722,1,0
1653,1322,1,2024-09-20,1,19,83,287,38,1723,1,0
1654,1324,1,2025-03-16,1,12,53,178,23,1724,1,0
1655,1324,1,2025-02-07,1,12,53,180,23,1725,1,0
1656,1324,1,2024-05-22,1,12,53,178,23,1726,1,0
1657,1325,1,2025-10-04,1,8,39,133,16,1727,1,0
1658,1325,1,2026-03-26,1,8,39,134,16,1728,1,0
1659,1328,1,2026-01-22,1,12,56,188,24,1729,1,0
1660,1328,1,2025-07-16,1,12,56,186,24,1730,1,0
1661,1328,1,2024-07-04,1,12,56,186,24,1731,1,0
1662,1328,1,2024-02-25,1,12,56,187,24,1732,1,0
1663,1330,1,2024-08-18,1,16,72,246,31,1733,1,0
1664,1332,1,2024-10-03,1,14,65,219,27,1734,1,0
1665,1332,1,2025-02-11,1,14,65,218,27,1735,1,0
1666,1333,1,2025-06-30,1,13,62,209,26,1736,1,0
1667,1334,1,2025-03-30,1,21,89,309,41,1737,1,0
1668,1334,1,2025-11-24,1,21,89,307,41,1738,1,0
1669,1336,1,2025-02-01,1,26,107,378,51,1739,1,0
1670,1338,1,2025-04-14,1,3,14,49,6,1740,1,0
1671,1339,1,2024-10-28,1,5,22,73,9,1741,1,0
1672,1339,1,2024-09-08,1,5,22,72,9,1742,1,0
1673,1340,1,2024-05-08,1,25,104,370,50,1743,1,0
1674,1340,1,2025-12-11,1,25,104,368,50,1744,1,0
1675,1341,1,2024-12-19,1,11,49,165,21,1745,1,0
1676,1342,1,2025-07-03,1,29,120,425,58,1746,1,0
1677,1342,1,2025-10-21,1,29,120,426,58,1747,1,0
1678,1343,1,2024-11-08,1,24,100,355,47,1748,1,0
1679,1343,1,2026-03-31,1,24,100,351,47,1749,1,0
1680,1344,1,2026-02-15,1,5,22,74,9,1750,1,0
1681,1344,1,2025-11-20,1,5,22,73,9,1751,1,0
1682,1346,1,2024-06-05,1,5,29,101,10,1752,1,0
1683,1347,1,2025-03-16,1,25,104,368,50,1753,1,0
1684,1347,1,2024-06-05,1,25,104,369,50,1754,1,0
1685,1350,1,2024-02-09,1,5,27,93,9,1757,1,0
1686,1352,1,2025-10-13,1,1,3,9,2,1758,1,0
1687,1352,1,2024-07-01,1,1,3,11,2,1759,1,0
1688,1353,1,2025-11-06,1,16,70,238,32,1760,1,0
1689,1353,1,2025-09-04,1,16,70,238,32,1761,1,0
1690,1353,1,2024-09-09,1,16,70,238,32,1762,1,0
1691,1354,1,2024-02-05,1,24,102,359,47,1763,1,0
1692,1354,1,2025-07-11,1,24,102,359,47,1764,1,0
1693,1355,1,2024-09-30,1,3,12,43,6,1765,1,0
1694,1355,1,2024-08-14,1,3,12,41,6,1766,1,0
1695,1355,1,2024-03-11,1,3,12,43,6,1767,1,0
1696,1355,1,2025-01-05,1,3,12,44,6,1768,1,0
1697,1355,1,2025-12-16,1,3,12,40,6,1769,1,0
1698,1361,1,2024-11-07,1,6,33,114,11,1774,1,0
1699,1361,1,2024-01-14,1,6,33,115,11,1775,1,0
1700,1365,1,2025-01-03,1,21,89,311,41,1777,1,0
1701,1365,1,2024-11-03,1,21,89,309,41,1778,1,0
1702,1367,1,2024-06-08,1,5,27,93,9,1779,1,0
1703,1368,1,2024-05-12,1,20,86,296,40,1780,1,0
1704,1368,1,2025-12-17,1,20,86,296,40,1781,1,0
1705,1368,1,2024-03-06,1,20,86,295,40,1782,1,0
1706,1370,1,2024-04-25,1,22,96,336,44,1783,1,0
1707,1372,1,2025-11-17,1,29,118,419,58,1784,1,0
1708,1373,1,2025-10-22,1,11,50,171,21,1785,1,0
1709,1374,1,2025-03-01,1,15,67,226,29,1786,1,0
1710,1374,1,2025-10-30,1,15,67,227,29,1787,1,0
1711,1375,1,2024-09-28,1,5,28,97,10,1788,1,0
1712,1377,1,2025-03-25,1,5,20,65,10,1789,1,0
1713,1378,1,2024-06-03,1,4,16,55,7,1790,1,0
1714,1378,1,2025-12-13,1,4,16,55,7,1791,1,0
1715,1380,1,2025-02-18,1,5,28,99,9,1792,1,0
1716,1380,1,2024-10-21,1,5,28,98,9,1793,1,0
1717,1381,1,2026-02-13,1,14,66,221,28,1794,1,0
1718,1381,1,2025-03-30,1,14,66,222,28,1795,1,0
1719,1383,1,2024-10-26,1,2,7,22,4,1796,1,0
1720,1385,1,2024-10-30,1,13,58,194,25,1797,1,0
1721,1386,1,2024-08-27,1,18,79,274,36,1798,1,0
1722,1386,1,2024-02-21,1,18,79,274,36,1799,1,0
1723,1386,1,2024-05-24,1,18,79,272,36,1800,1,0
1724,1386,1,2024-04-25,1,18,79,274,36,1801,1,0
1725,1387,1,2024-05-17,1,22,95,331,43,1802,1,0
1726,1387,1,2026-01-22,1,22,95,334,43,1803,1,0
1727,1387,1,2025-11-04,1,22,95,334,43,1804,1,0
1728,1387,1,2024-05-15,1,22,95,335,43,1805,1,0
1729,1389,1,2024-06-05,1,17,77,265,34,1806,1,0
1730,1389,1,2026-06-09,1,17,77,264,34,1807,1,0
1731,1390,1,2024-01-15,1,13,62,207,26,1808,1,0
1732,1390,1,2026-02-20,1,13,62,207,26,1809,1,0
1733,1390,1,2024-11-25,1,13,62,208,26,1810,1,0
1734,1390,1,2024-08-12,1,13,62,209,26,1811,1,0
1735,1390,1,2025-01-08,1,13,62,208,26,1812,1,0
1736,1392,1,2025-02-22,1,16,71,241,32,1813,1,0
1737,1393,1,2026-02-20,1,12,55,185,23,1814,1,0
1738,1395,1,2025-08-11,1,5,22,72,9,1815,1,0
1739,1397,1,2024-01-27,1,16,70,237,31,1816,1,0
1740,1400,1,2024-01-09,1,5,22,74,10,1817,1,0
1741,1400,1,2025-06-11,1,5,22,72,10,1818,1,0
1742,1404,1,2024-09-12,1,8,37,129,15,1819,1,0
1743,1404,1,2025-05-23,1,8,37,127,15,1820,1,0
1744,1404,1,2024-10-25,1,8,37,129,15,1821,1,0
1745,1405,1,2025-02-13,1,21,88,302,41,1822,1,0
1746,1406,1,2026-02-24,1,26,106,376,52,1823,1,0
1747,1406,1,2025-10-20,1,26,106,376,52,1824,1,0
1748,1408,1,2025-07-01,1,26,107,378,51,1825,1,0
1749,1408,1,2024-12-22,1,26,107,378,51,1826,1,0
1750,1408,1,2025-12-18,1,26,107,378,51,1827,1,0
1751,1409,1,2024-04-28,1,21,90,313,42,1828,1,0
1752,1409,1,2024-07-05,1,21,90,316,42,1829,1,0
1753,1409,1,2024-11-18,1,21,90,313,42,1830,1,0
1754,1410,1,2026-01-29,1,15,68,231,29,1831,1,0
1755,1410,1,2025-01-06,1,15,68,232,29,1832,1,0
1756,1411,1,2025-06-18,1,2,8,25,4,1833,1,0
1757,1411,1,2025-07-18,1,2,8,24,4,1834,1,0
1758,1412,1,2024-08-31,1,25,103,365,49,1835,1,0
1759,1415,1,2025-03-26,1,17,73,247,34,1836,1,0
1760,1415,1,2024-07-05,1,17,73,247,34,1837,1,0
1761,1416,1,2025-11-07,1,25,104,367,50,1838,1,0
1762,1416,1,2025-10-19,1,25,104,369,50,1839,1,0
1763,1417,1,2024-04-05,1,5,30,104,10,1840,1,0
1764,1418,1,2026-02-09,1,18,79,272,35,1841,1,0
1765,1418,1,2025-09-01,1,18,79,272,35,1842,1,0
1766,1419,1,2025-07-15,1,6,33,115,11,1843,1,0
1767,1420,1,2025-06-23,1,29,120,425,58,1844,1,0
1768,1420,1,2025-08-03,1,29,120,423,58,1845,1,0
1769,1420,1,2024-10-29,1,29,120,425,58,1846,1,0
1770,1421,1,2025-12-09,1,28,115,403,56,1847,1,0
1771,1422,1,2026-04-05,1,11,48,163,21,1848,1,0
1772,1424,1,2024-10-16,1,11,47,160,21,1849,1,0
1773,1425,1,2025-08-31,1,9,40,139,18,1850,1,0
1774,1425,1,2025-08-26,1,9,40,138,18,1851,1,0
1775,1428,1,2025-05-04,1,1,2,8,1,1852,1,0
1776,1429,1,2024-10-22,1,31,124,439,61,1853,1,0
1777,1430,1,2024-09-03,1,13,59,198,26,1854,1,0
1778,1430,1,2024-12-31,1,13,59,197,26,1855,1,0
1779,1431,1,2025-07-19,1,27,112,396,54,1856,1,0
1780,1431,1,2024-04-08,1,27,112,396,54,1857,1,0
1781,1434,1,2024-11-27,1,24,102,358,47,1858,1,0
1782,1434,1,2024-03-12,1,24,102,360,47,1859,1,0
1783,1435,1,2026-02-01,1,13,62,208,25,1860,1,0
1784,1437,1,2026-04-18,1,5,28,96,9,1861,1,0
1785,1438,1,2024-02-02,1,5,19,63,9,1862,1,0
1786,1438,1,2026-01-04,1,5,19,62,9,1863,1,0
1787,1439,1,2025-10-27,1,11,46,158,21,1864,1,0
1788,1439,1,2025-03-02,1,11,46,157,21,1865,1,0
1789,1441,1,2024-05-31,1,19,83,286,37,1866,1,0
1790,1441,1,2025-03-07,1,19,83,284,37,1867,1,0
1791,1442,1,2025-02-12,1,22,94,330,44,1868,1,0
1792,1442,1,2024-04-23,1,22,94,330,44,1869,1,0
1793,1443,1,2024-02-26,1,31,126,447,62,1870,1,0
1794,1443,1,2024-03-02,1,31,126,446,62,1871,1,0
1795,1446,1,2024-10-18,1,29,120,424,58,1872,1,0
1796,1446,1,2025-04-17,1,29,120,425,58,1873,1,0
1797,1448,1,2024-12-18,1,5,21,70,9,1875,1,0
1798,1449,1,2026-06-14,1,5,30,104,9,1876,1,0
1799,1451,1,2025-09-19,1,1,1,4,2,1877,1,0
1800,1452,1,2025-09-06,1,9,42,144,18,1878,1,0
1801,1452,1,2024-02-22,1,9,42,145,18,1879,1,0
1802,1453,1,2024-10-09,1,2,9,27,4,1880,1,0
1803,1453,1,2024-11-25,1,2,9,30,4,1881,1,0
1804,1453,1,2026-05-11,1,2,9,27,4,1882,1,0
1805,1456,1,2024-04-19,1,31,126,447,62,1883,1,0
1806,1456,1,2025-03-11,1,31,126,446,62,1884,1,0
1807,1458,1,2024-01-25,1,11,47,161,21,1885,1,0
1808,1460,1,2025-04-16,1,4,16,55,8,1886,1,0
1809,1460,1,2026-06-18,1,4,16,55,8,1887,1,0
1810,1462,1,2026-06-12,1,16,70,238,31,1888,1,0
1811,1462,1,2026-03-06,1,16,70,237,31,1889,1,0
1812,1462,1,2024-06-07,1,16,70,237,31,1890,1,0
1813,1462,1,2024-11-12,1,16,70,237,31,1891,1,0
1814,1463,1,2025-01-22,1,9,40,139,17,1892,1,0
1815,1464,1,2025-09-29,1,26,110,389,51,1893,1,0
1816,1464,1,2025-01-02,1,26,110,389,51,1894,1,0
1817,1464,1,2025-04-23,1,26,110,389,51,1895,1,0
1818,1468,1,2025-03-04,1,3,14,51,5,1896,1,0
1819,1468,1,2024-12-25,1,3,14,50,5,1897,1,0
1820,1469,1,2026-04-15,1,17,78,271,33,1898,1,0
1821,1469,1,2025-08-26,1,17,78,271,33,1899,1,0
1822,1470,1,2025-10-17,1,2,4,15,3,1900,1,0
1823,1470,1,2024-08-10,1,2,4,12,3,1901,1,0
1824,1470,1,2024-01-02,1,2,4,13,3,1902,1,0
1825,1470,1,2025-11-24,1,2,4,15,3,1903,1,0
1826,1470,1,2025-12-07,1,2,4,12,3,1904,1,0
1827,1471,1,2025-03-01,1,19,82,282,37,1905,1,0
1828,1473,1,2025-05-17,1,29,120,426,58,1906,1,0
1829,1474,1,2026-03-21,1,5,19,63,9,1907,1,0
1830,1474,1,2025-12-10,1,5,19,63,9,1908,1,0
